CustomerID,Product,PurchaseDate,Quantity,UnitPrice,CustomerName,ProductCategory,PaymentMethod,ReviewRating,TotalPrice,Year,Month,Day,Weekday,Quarter,IsWeekend,MonthName,YearMonth,CustomerLifetimeValue,PurchaseFrequency,DaysSinceLastPurchase,AverageOrderValue,RevenuePerCategory,RevenuePerCustomer
C9614,Phone,2024-08-02,5,727.71,Customer C9614,Furniture,Gift Card,2,3638.55,2024,8,2,4,3,0,Aug,2024-08,6975.05,2,61,3487.525,1083282.25,6975.05
C5586,Chair,2024-12-24,4,196.86,Customer C5586,Office Supplies,Debit Card,3,787.44,2024,12,24,1,4,0,Dec,2024-12,1926.3300000000002,2,188,963.1650000000001,1133462.57,1926.3300000000002
C1312,Desk,2024-06-06,8,237.68,Customer C1312,Office Supplies,Cash,5,1901.44,2024,6,6,3,2,0,Jun,2024-06,5842.6,2,389,2921.3,1133462.57,5842.6
C8292,Tablet,2025-04-04,1,373.32,Customer C8292,Electronics,Debit Card,1,373.32,2025,4,4,4,2,0,Apr,2025-04,373.32,1,87,373.32,1049911.98,373.32
C1325,Tablet,2025-03-03,8,294.62,Customer C1325,Office Supplies,Online,5,2356.96,2025,3,3,0,1,0,Mar,2025-03,2356.96,1,119,2356.96,1133462.57,2356.96
C7413,Monitor,2024-12-27,6,39.68,Customer C7413,Office Supplies,Cash,2,238.08,2024,12,27,4,4,0,Dec,2024-12,238.08,1,185,238.08,1133462.57,238.08
C6218,Monitor,2024-06-08,7,748.02,Customer C6218,Furniture,Credit Card,4,5236.139999999999,2024,6,8,5,2,1,Jun,2024-06,5236.139999999999,1,387,5236.139999999999,1083282.25,5236.139999999999
C1200,Tablet,2024-04-17,3,524.76,Customer C1200,Furniture,Credit Card,4,1574.28,2024,4,17,2,2,0,Apr,2024-04,1574.28,1,439,1574.28,1083282.25,1574.28
C2155,Phone,2023-02-20,2,697.82,Customer C2155,Electronics,Debit Card,4,1395.64,2023,2,20,0,1,0,Feb,2023-02,1933.3600000000001,2,631,966.6800000000001,1049911.98,1933.3600000000001
C5204,Laptop,2024-03-22,8,797.46,Customer C5204,Office Supplies,Cash,4,6379.68,2024,3,22,4,1,0,Mar,2024-03,6379.68,1,465,6379.68,1133462.57,6379.68
C2823,Laptop,2024-01-04,1,561.33,Customer C2823,Office Supplies,Gift Card,3,561.33,2024,1,4,3,1,0,Jan,2024-01,561.33,1,543,561.33,1133462.57,561.33
C3217,Phone,2023-07-30,7,756.85,Customer C3217,Furniture,Credit Card,2,5297.95,2023,7,30,6,3,1,Jul,2023-07,5297.95,1,701,5297.95,1083282.25,5297.95
C1362,Phone,2025-02-07,5,586.02,Customer C1362,Furniture,Debit Card,5,2930.1,2025,2,7,4,1,0,Feb,2025-02,2930.1,1,143,2930.1,1083282.25,2930.1
C9739,Desk,2025-06-18,4,392.13,Customer C9739,Electronics,Online,5,1568.52,2025,6,18,2,2,0,Jun,2025-06,1568.52,1,12,1568.52,1049911.98,1568.52
C6029,Chair,2024-10-30,7,294.3,Customer C6029,Electronics,Credit Card,2,2060.1,2024,10,30,2,4,0,Oct,2024-10,2060.1,1,243,2060.1,1049911.98,2060.1
C7231,Chair,2024-07-07,1,127.54,Customer C7231,Electronics,Debit Card,4,127.54,2024,7,7,6,3,1,Jul,2024-07,127.54,1,358,127.54,1049911.98,127.54
C2930,Desk,2024-11-29,3,224.97,Customer C2930,Electronics,Credit Card,2,674.91,2024,11,29,4,4,0,Nov,2024-11,674.91,1,213,674.91,1049911.98,674.91
C6776,Desk,2024-04-03,1,160.57,Customer C6776,Electronics,Credit Card,5,160.57,2024,4,3,2,2,0,Apr,2024-04,1673.07,2,453,836.535,1049911.98,1673.07
C1391,Chair,2024-12-08,4,411.35,Customer C1391,Electronics,Cash,2,1645.4,2024,12,8,6,4,1,Dec,2024-12,1645.4,1,204,1645.4,1049911.98,1645.4
C2102,Chair,2024-03-19,1,237.2,Customer C2102,Electronics,Credit Card,5,237.2,2024,3,19,1,1,0,Mar,2024-03,237.2,1,468,237.2,1049911.98,237.2
C2945,Tablet,2023-06-08,7,430.84,Customer C2945,Furniture,Online,4,3015.88,2023,6,8,3,2,0,Jun,2023-06,3015.88,1,753,3015.88,1083282.25,3015.88
C4597,Chair,2023-06-08,8,368.38,Customer C4597,Electronics,Debit Card,3,2947.04,2023,6,8,3,2,0,Jun,2023-06,2947.04,1,753,2947.04,1049911.98,2947.04
C9636,Printer,2025-06-23,7,109.67,Customer C9636,Office Supplies,Credit Card,3,767.69,2025,6,23,0,2,0,Jun,2025-06,767.69,1,7,767.69,1133462.57,767.69
C5185,Tablet,2023-01-06,3,76.26,Customer C5185,Electronics,Debit Card,5,228.78,2023,1,6,4,1,0,Jan,2023-01,228.78,1,906,228.78,1049911.98,228.78
C5039,Chair,2024-12-31,6,353.11,Customer C5039,Office Supplies,Credit Card,5,2118.66,2024,12,31,1,4,0,Dec,2024-12,2118.66,1,181,2118.66,1133462.57,2118.66
C4979,Tablet,2025-01-01,6,509.2,Customer C4979,Furniture,Cash,2,3055.2,2025,1,1,2,1,0,Jan,2025-01,3055.2,1,180,3055.2,1083282.25,3055.2
C7052,Phone,2025-05-19,7,237.3,Customer C7052,Office Supplies,Cash,3,1661.1,2025,5,19,0,2,0,May,2025-05,1661.1,1,42,1661.1,1133462.57,1661.1
C8507,Printer,2023-11-01,8,509.8,Customer C8507,Office Supplies,Credit Card,4,4078.4,2023,11,1,2,4,0,Nov,2023-11,5539.88,2,607,2769.94,1133462.57,5539.88
C3679,Chair,2023-01-08,4,236.91,Customer C3679,Furniture,Gift Card,5,947.64,2023,1,8,6,1,1,Jan,2023-01,947.64,1,904,947.64,1083282.25,947.64
C8869,Monitor,2024-10-30,2,713.79,Customer C8869,Electronics,Online,3,1427.58,2024,10,30,2,4,0,Oct,2024-10,1427.58,1,243,1427.58,1049911.98,1427.58
C7298,Tablet,2023-06-16,2,232.19,Customer C7298,Furniture,Gift Card,3,464.38,2023,6,16,4,2,0,Jun,2023-06,464.38,1,745,464.38,1083282.25,464.38
C1301,Desk,2024-01-26,8,513.16,Customer C1301,Office Supplies,Cash,4,4105.28,2024,1,26,4,1,0,Jan,2024-01,4105.28,1,521,4105.28,1133462.57,4105.28
C4465,Chair,2023-10-28,5,435.2,Customer C4465,Office Supplies,Cash,4,2176.0,2023,10,28,5,4,1,Oct,2023-10,2176.0,1,611,2176.0,1133462.57,2176.0
C1326,Chair,2023-05-12,6,542.99,Customer C1326,Furniture,Online,2,3257.94,2023,5,12,4,2,0,May,2023-05,3257.94,1,780,3257.94,1083282.25,3257.94
C8555,Phone,2024-04-11,6,8.17,Customer C8555,Office Supplies,Debit Card,3,49.02,2024,4,11,3,2,0,Apr,2024-04,49.02,1,445,49.02,1133462.57,49.02
C2443,Tablet,2024-08-03,8,752.21,Customer C2443,Electronics,Cash,2,6017.68,2024,8,3,5,3,1,Aug,2024-08,6017.68,1,331,6017.68,1049911.98,6017.68
C3311,Tablet,2023-08-25,7,743.68,Customer C3311,Electronics,Debit Card,1,5205.759999999999,2023,8,25,4,3,0,Aug,2023-08,5205.759999999999,1,675,5205.759999999999,1049911.98,5205.759999999999
C8299,Chair,2023-12-28,1,770.15,Customer C8299,Office Supplies,Online,4,770.15,2023,12,28,3,4,0,Dec,2023-12,5678.0599999999995,2,550,2839.0299999999997,1133462.57,5678.0599999999995
C5708,Phone,2023-02-14,5,494.19,Customer C5708,Office Supplies,Gift Card,3,2470.95,2023,2,14,1,1,0,Feb,2023-02,2470.95,1,867,2470.95,1133462.57,2470.95
C5981,Tablet,2023-05-26,6,357.44,Customer C5981,Furniture,Gift Card,3,2144.64,2023,5,26,4,2,0,May,2023-05,2144.64,1,766,2144.64,1083282.25,2144.64
C3313,Laptop,2025-05-22,4,508.49,Customer C3313,Furniture,Online,1,2033.96,2025,5,22,3,2,0,May,2025-05,2033.96,1,39,2033.96,1083282.25,2033.96
C7824,Laptop,2023-02-05,1,195.71,Customer C7824,Office Supplies,Credit Card,3,195.71,2023,2,5,6,1,1,Feb,2023-02,3030.31,3,41,1010.1033333333334,1133462.57,3030.31
C9021,Phone,2025-02-14,3,237.93,Customer C9021,Electronics,Debit Card,4,713.79,2025,2,14,4,1,0,Feb,2025-02,713.79,1,136,713.79,1049911.98,713.79
C7242,Phone,2024-05-01,1,50.19,Customer C7242,Furniture,Gift Card,4,50.19,2024,5,1,2,2,0,May,2024-05,50.19,1,425,50.19,1083282.25,50.19
C3440,Laptop,2025-05-15,5,619.53,Customer C3440,Electronics,Cash,2,3097.65,2025,5,15,3,2,0,May,2025-05,3097.65,1,46,3097.65,1049911.98,3097.65
C6498,Chair,2024-07-19,2,60.32,Customer C6498,Office Supplies,Debit Card,2,120.64,2024,7,19,4,3,0,Jul,2024-07,120.64,1,346,120.64,1133462.57,120.64
C2873,Phone,2025-04-01,7,167.82,Customer C2873,Electronics,Online,1,1174.74,2025,4,1,1,2,0,Apr,2025-04,1174.74,1,90,1174.74,1049911.98,1174.74
C5968,Laptop,2024-07-05,5,563.47,Customer C5968,Office Supplies,Cash,5,2817.35,2024,7,5,4,3,0,Jul,2024-07,2817.35,1,360,2817.35,1133462.57,2817.35
C3723,Desk,2023-10-10,8,264.31,Customer C3723,Furniture,Credit Card,3,2114.48,2023,10,10,1,4,0,Oct,2023-10,2114.48,1,629,2114.48,1083282.25,2114.48
C4069,Printer,2023-07-12,7,443.89,Customer C4069,Office Supplies,Debit Card,4,3107.23,2023,7,12,2,3,0,Jul,2023-07,6500.469999999999,2,380,3250.2349999999997,1133462.57,6500.469999999999
C3647,Printer,2024-11-26,8,395.46,Customer C3647,Furniture,Debit Card,1,3163.68,2024,11,26,1,4,0,Nov,2024-11,3163.68,1,216,3163.68,1083282.25,3163.68
C5102,Monitor,2023-03-08,5,57.44,Customer C5102,Electronics,Credit Card,2,287.2,2023,3,8,2,1,0,Mar,2023-03,287.2,1,845,287.2,1049911.98,287.2
C9225,Desk,2024-03-28,8,158.73,Customer C9225,Furniture,Cash,1,1269.84,2024,3,28,3,1,0,Mar,2024-03,1269.84,1,459,1269.84,1083282.25,1269.84
C9517,Printer,2023-09-15,6,654.29,Customer C9517,Electronics,Cash,2,3925.74,2023,9,15,4,3,0,Sep,2023-09,3925.74,1,654,3925.74,1049911.98,3925.74
C1078,Laptop,2023-11-12,5,226.61,Customer C1078,Furniture,Cash,2,1133.05,2023,11,12,6,4,1,Nov,2023-11,1133.05,1,596,1133.05,1083282.25,1133.05
C2029,Chair,2023-01-01,5,336.17,Customer C2029,Furniture,Credit Card,1,1680.85,2023,1,1,6,1,1,Jan,2023-01,1680.85,1,911,1680.85,1083282.25,1680.85
C6985,Laptop,2024-08-02,2,132.49,Customer C6985,Office Supplies,Debit Card,4,264.98,2024,8,2,4,3,0,Aug,2024-08,264.98,1,332,264.98,1133462.57,264.98
C7782,Tablet,2023-07-09,2,664.71,Customer C7782,Furniture,Gift Card,4,1329.42,2023,7,9,6,3,1,Jul,2023-07,1329.42,1,722,1329.42,1083282.25,1329.42
C6215,Monitor,2024-06-24,3,414.11,Customer C6215,Office Supplies,Debit Card,3,1242.33,2024,6,24,0,2,0,Jun,2024-06,1242.33,1,371,1242.33,1133462.57,1242.33
C6373,Printer,2023-12-16,6,110.0,Customer C6373,Electronics,Online,1,660.0,2023,12,16,5,4,1,Dec,2023-12,660.0,1,562,660.0,1049911.98,660.0
C6526,Chair,2024-10-24,5,42.01,Customer C6526,Furniture,Debit Card,1,210.05,2024,10,24,3,4,0,Oct,2024-10,210.05,1,249,210.05,1083282.25,210.05
C7287,Chair,2025-02-12,2,173.26,Customer C7287,Office Supplies,Credit Card,2,346.52,2025,2,12,2,1,0,Feb,2025-02,346.52,1,138,346.52,1133462.57,346.52
C4705,Monitor,2023-12-10,8,297.94,Customer C4705,Electronics,Debit Card,4,2383.52,2023,12,10,6,4,1,Dec,2023-12,4819.76,2,261,2409.88,1049911.98,4819.76
C6228,Desk,2024-01-27,1,75.2,Customer C6228,Furniture,Gift Card,2,75.2,2024,1,27,5,1,1,Jan,2024-01,75.2,1,520,75.2,1083282.25,75.2
C3497,Printer,2023-12-01,4,186.25,Customer C3497,Furniture,Cash,2,745.0,2023,12,1,4,4,0,Dec,2023-12,745.0,1,577,745.0,1083282.25,745.0
C6164,Chair,2024-11-23,8,448.55,Customer C6164,Electronics,Debit Card,1,3588.4,2024,11,23,5,4,1,Nov,2024-11,3588.4,1,219,3588.4,1049911.98,3588.4
C6149,Laptop,2024-12-20,5,682.8,Customer C6149,Electronics,Debit Card,3,3414.0,2024,12,20,4,4,0,Dec,2024-12,4850.64,2,7,2425.32,1049911.98,4850.64
C4588,Tablet,2025-06-27,8,77.66,Customer C4588,Furniture,Debit Card,1,621.28,2025,6,27,4,2,0,Jun,2025-06,621.28,1,3,621.28,1083282.25,621.28
C1232,Monitor,2024-03-10,6,17.15,Customer C1232,Office Supplies,Cash,4,102.9,2024,3,10,6,1,1,Mar,2024-03,102.9,1,477,102.9,1133462.57,102.9
C3714,Monitor,2024-05-18,8,69.55,Customer C3714,Office Supplies,Cash,3,556.4,2024,5,18,5,2,1,May,2024-05,556.4,1,408,556.4,1133462.57,556.4
C3236,Phone,2025-05-15,1,51.54,Customer C3236,Furniture,Debit Card,5,51.54,2025,5,15,3,2,0,May,2025-05,51.54,1,46,51.54,1083282.25,51.54
C2411,Phone,2023-11-18,5,185.82,Customer C2411,Office Supplies,Cash,1,929.0999999999999,2023,11,18,5,4,1,Nov,2023-11,929.0999999999999,1,590,929.0999999999999,1133462.57,929.0999999999999
C8622,Laptop,2025-05-09,2,420.24,Customer C8622,Furniture,Online,4,840.48,2025,5,9,4,2,0,May,2025-05,1621.0500000000002,2,52,810.5250000000001,1083282.25,1621.0500000000002
C4118,Phone,2024-08-24,5,114.53,Customer C4118,Furniture,Gift Card,1,572.65,2024,8,24,5,3,1,Aug,2024-08,2269.54,2,230,1134.77,1083282.25,2269.54
C6020,Laptop,2024-12-17,2,265.34,Customer C6020,Furniture,Debit Card,2,530.68,2024,12,17,1,4,0,Dec,2024-12,530.68,1,195,530.68,1083282.25,530.68
C5481,Monitor,2023-01-01,4,757.23,Customer C5481,Office Supplies,Cash,5,3028.92,2023,1,1,6,1,1,Jan,2023-01,3028.92,1,911,3028.92,1133462.57,3028.92
C4136,Desk,2024-10-01,1,698.52,Customer C4136,Furniture,Gift Card,1,698.52,2024,10,1,1,4,0,Oct,2024-10,698.52,1,272,698.52,1083282.25,698.52
C8065,Laptop,2024-12-08,8,377.44,Customer C8065,Electronics,Online,5,3019.52,2024,12,8,6,4,1,Dec,2024-12,3019.52,1,204,3019.52,1049911.98,3019.52
C6729,Chair,2023-11-25,3,103.61,Customer C6729,Electronics,Online,4,310.83,2023,11,25,5,4,1,Nov,2023-11,310.83,1,583,310.83,1049911.98,310.83
C4225,Tablet,2024-03-20,2,504.13,Customer C4225,Office Supplies,Cash,2,1008.26,2024,3,20,2,1,0,Mar,2024-03,1008.26,1,467,1008.26,1133462.57,1008.26
C8230,Tablet,2023-11-07,6,574.6,Customer C8230,Electronics,Debit Card,2,3447.6,2023,11,7,1,4,0,Nov,2023-11,3447.6,1,601,3447.6,1049911.98,3447.6
C2687,Printer,2025-02-14,2,201.7,Customer C2687,Electronics,Debit Card,1,403.4,2025,2,14,4,1,0,Feb,2025-02,403.4,1,136,403.4,1049911.98,403.4
C5595,Chair,2023-02-18,3,330.27,Customer C5595,Furniture,Online,2,990.81,2023,2,18,5,1,1,Feb,2023-02,990.81,1,863,990.81,1083282.25,990.81
C1036,Phone,2023-04-03,3,116.05,Customer C1036,Furniture,Cash,1,348.15,2023,4,3,0,2,0,Apr,2023-04,1013.0699999999999,2,619,506.53499999999997,1083282.25,1013.0699999999999
C6203,Monitor,2025-02-20,8,204.55,Customer C6203,Furniture,Gift Card,5,1636.4,2025,2,20,3,1,0,Feb,2025-02,4133.6,2,130,2066.8,1083282.25,4133.6
C8789,Laptop,2023-11-01,2,638.58,Customer C8789,Electronics,Debit Card,1,1277.16,2023,11,1,2,4,0,Nov,2023-11,2075.1800000000003,2,593,1037.5900000000001,1049911.98,2075.1800000000003
C1927,Tablet,2023-06-04,5,434.71,Customer C1927,Office Supplies,Online,5,2173.55,2023,6,4,6,2,1,Jun,2023-06,2173.55,1,757,2173.55,1133462.57,2173.55
C4332,Chair,2023-08-18,1,247.15,Customer C4332,Electronics,Cash,1,247.15,2023,8,18,4,3,0,Aug,2023-08,2200.48,2,493,1100.24,1049911.98,2200.48
C3979,Tablet,2023-01-01,8,616.36,Customer C3979,Electronics,Gift Card,5,4930.88,2023,1,1,6,1,1,Jan,2023-01,8386.73,2,496,4193.365,1049911.98,8386.73
C7557,Chair,2025-01-18,7,287.78,Customer C7557,Electronics,Credit Card,4,2014.46,2025,1,18,5,1,1,Jan,2025-01,3731.61,2,163,1865.805,1049911.98,3731.61
C5240,Tablet,2023-08-15,4,746.8,Customer C5240,Office Supplies,Online,5,2987.2,2023,8,15,1,3,0,Aug,2023-08,2987.2,1,685,2987.2,1133462.57,2987.2
C8884,Laptop,2024-05-10,6,76.42,Customer C8884,Office Supplies,Cash,3,458.52,2024,5,10,4,2,0,May,2024-05,458.52,1,416,458.52,1133462.57,458.52
C5572,Phone,2024-10-23,5,382.32,Customer C5572,Furniture,Debit Card,3,1911.6,2024,10,23,2,4,0,Oct,2024-10,1911.6,1,250,1911.6,1083282.25,1911.6
C6341,Monitor,2024-02-13,6,295.34,Customer C6341,Furniture,Debit Card,3,1772.04,2024,2,13,1,1,0,Feb,2024-02,1772.04,1,503,1772.04,1083282.25,1772.04
C5568,Desk,2023-02-14,4,350.18,Customer C5568,Furniture,Debit Card,5,1400.72,2023,2,14,1,1,0,Feb,2023-02,1400.72,1,867,1400.72,1083282.25,1400.72
C1216,Chair,2023-06-24,1,580.23,Customer C1216,Office Supplies,Gift Card,4,580.23,2023,6,24,5,2,1,Jun,2023-06,580.23,1,737,580.23,1133462.57,580.23
C3137,Tablet,2024-02-12,8,605.27,Customer C3137,Office Supplies,Credit Card,5,4842.16,2024,2,12,0,1,0,Feb,2024-02,4842.16,1,504,4842.16,1133462.57,4842.16
C8372,Chair,2024-08-30,4,604.77,Customer C8372,Furniture,Debit Card,5,2419.08,2024,8,30,4,3,0,Aug,2024-08,2419.08,1,304,2419.08,1083282.25,2419.08
C4042,Tablet,2024-04-24,8,456.32,Customer C4042,Electronics,Gift Card,2,3650.56,2024,4,24,2,2,0,Apr,2024-04,3650.56,1,432,3650.56,1049911.98,3650.56
C3920,Desk,2024-03-05,2,757.62,Customer C3920,Electronics,Online,1,1515.24,2024,3,5,1,1,0,Mar,2024-03,1515.24,1,482,1515.24,1049911.98,1515.24
C2573,Phone,2024-10-14,2,322.21,Customer C2573,Electronics,Debit Card,2,644.42,2024,10,14,0,4,0,Oct,2024-10,644.42,1,259,644.42,1049911.98,644.42
C8303,Printer,2025-06-18,3,195.52,Customer C8303,Furniture,Online,1,586.5600000000001,2025,6,18,2,2,0,Jun,2025-06,586.5600000000001,1,12,586.5600000000001,1083282.25,586.5600000000001
C3636,Printer,2023-05-25,1,614.88,Customer C3636,Office Supplies,Debit Card,2,614.88,2023,5,25,3,2,0,May,2023-05,614.88,1,767,614.88,1133462.57,614.88
C2802,Tablet,2023-08-10,2,408.62,Customer C2802,Electronics,Gift Card,5,817.24,2023,8,10,3,3,0,Aug,2023-08,817.24,1,690,817.24,1049911.98,817.24
C8923,Laptop,2023-04-17,3,754.36,Customer C8923,Electronics,Online,2,2263.08,2023,4,17,0,2,0,Apr,2023-04,2263.08,1,805,2263.08,1049911.98,2263.08
C1003,Laptop,2023-01-09,8,356.19,Customer C1003,Office Supplies,Cash,4,2849.52,2023,1,9,0,1,0,Jan,2023-01,2849.52,1,903,2849.52,1133462.57,2849.52
C1946,Chair,2025-06-30,3,141.28,Customer C1946,Furniture,Online,5,423.84,2025,6,30,0,2,0,Jun,2025-06,423.84,1,0,423.84,1083282.25,423.84
C7163,Chair,2023-12-12,5,739.13,Customer C7163,Office Supplies,Credit Card,4,3695.65,2023,12,12,1,4,0,Dec,2023-12,3695.65,1,566,3695.65,1133462.57,3695.65
C3257,Tablet,2023-06-09,6,187.11,Customer C3257,Electronics,Debit Card,1,1122.66,2023,6,9,4,2,0,Jun,2023-06,1947.0900000000001,2,670,973.5450000000001,1049911.98,1947.0900000000001
C3519,Phone,2023-10-28,8,250.47,Customer C3519,Furniture,Debit Card,5,2003.76,2023,10,28,5,4,1,Oct,2023-10,2003.76,1,611,2003.76,1083282.25,2003.76
C6676,Printer,2024-10-01,5,22.01,Customer C6676,Furniture,Debit Card,4,110.05,2024,10,1,1,4,0,Oct,2024-10,110.05,1,272,110.05,1083282.25,110.05
C4998,Printer,2024-02-06,2,591.47,Customer C4998,Furniture,Cash,1,1182.94,2024,2,6,1,1,0,Feb,2024-02,1182.94,1,510,1182.94,1083282.25,1182.94
C7027,Laptop,2025-06-29,1,626.28,Customer C7027,Furniture,Debit Card,3,626.28,2025,6,29,6,2,1,Jun,2025-06,936.48,2,1,468.24,1083282.25,936.48
C6424,Tablet,2025-05-09,8,507.73,Customer C6424,Furniture,Gift Card,5,4061.84,2025,5,9,4,2,0,May,2025-05,4093.1000000000004,2,52,2046.5500000000002,1083282.25,4093.1000000000004
C2203,Laptop,2024-12-24,6,643.14,Customer C2203,Furniture,Gift Card,1,3858.84,2024,12,24,1,4,0,Dec,2024-12,3858.84,1,188,3858.84,1083282.25,3858.84
C8328,Phone,2024-12-12,7,391.81,Customer C8328,Electronics,Cash,1,2742.67,2024,12,12,3,4,0,Dec,2024-12,2742.67,1,200,2742.67,1049911.98,2742.67
C3976,Laptop,2025-05-08,6,202.43,Customer C3976,Electronics,Credit Card,2,1214.58,2025,5,8,3,2,0,May,2025-05,1279.3899999999999,2,53,639.6949999999999,1049911.98,1279.3899999999999
C7680,Phone,2023-08-16,7,659.11,Customer C7680,Office Supplies,Online,2,4613.77,2023,8,16,2,3,0,Aug,2023-08,4613.77,1,684,4613.77,1133462.57,4613.77
C8829,Desk,2023-11-08,2,269.65,Customer C8829,Electronics,Credit Card,3,539.3,2023,11,8,2,4,0,Nov,2023-11,539.3,1,600,539.3,1049911.98,539.3
C3251,Chair,2024-04-15,7,161.45,Customer C3251,Furniture,Gift Card,4,1130.15,2024,4,15,0,2,0,Apr,2024-04,1130.15,1,441,1130.15,1083282.25,1130.15
C9750,Monitor,2024-07-27,8,254.9,Customer C9750,Furniture,Cash,5,2039.2,2024,7,27,5,3,1,Jul,2024-07,2039.2,1,338,2039.2,1083282.25,2039.2
C9428,Printer,2024-09-03,7,333.9,Customer C9428,Furniture,Credit Card,2,2337.3,2024,9,3,1,3,0,Sep,2024-09,4196.26,2,96,2098.13,1083282.25,4196.26
C7405,Desk,2024-05-26,5,635.66,Customer C7405,Office Supplies,Online,1,3178.3,2024,5,26,6,2,1,May,2024-05,3178.3,1,400,3178.3,1133462.57,3178.3
C3458,Chair,2023-10-26,4,454.98,Customer C3458,Furniture,Cash,3,1819.92,2023,10,26,3,4,0,Oct,2023-10,1819.92,1,613,1819.92,1083282.25,1819.92
C8746,Tablet,2024-03-14,7,518.5,Customer C8746,Electronics,Cash,3,3629.5,2024,3,14,3,1,0,Mar,2024-03,3629.5,1,473,3629.5,1049911.98,3629.5
C6607,Chair,2023-05-25,4,620.34,Customer C6607,Furniture,Cash,2,2481.36,2023,5,25,3,2,0,May,2023-05,3672.5600000000004,2,691,1836.2800000000002,1083282.25,3672.5600000000004
C5320,Desk,2023-05-14,1,746.81,Customer C5320,Furniture,Online,2,746.81,2023,5,14,6,2,1,May,2023-05,746.81,1,778,746.81,1083282.25,746.81
C7487,Printer,2023-05-07,8,58.61,Customer C7487,Electronics,Online,2,468.88,2023,5,7,6,2,1,May,2023-05,481.9,2,47,240.95,1049911.98,481.9
C3845,Monitor,2025-02-10,5,315.82,Customer C3845,Office Supplies,Gift Card,2,1579.1,2025,2,10,0,1,0,Feb,2025-02,1917.3799999999999,2,140,958.6899999999999,1133462.57,1917.3799999999999
C4839,Monitor,2025-01-20,7,748.3,Customer C4839,Office Supplies,Gift Card,3,5238.099999999999,2025,1,20,0,1,0,Jan,2025-01,5238.099999999999,1,161,5238.099999999999,1133462.57,5238.099999999999
C6350,Tablet,2024-03-09,4,480.82,Customer C6350,Electronics,Credit Card,5,1923.28,2024,3,9,5,1,1,Mar,2024-03,1923.28,1,478,1923.28,1049911.98,1923.28
C3527,Printer,2023-05-20,8,11.23,Customer C3527,Furniture,Credit Card,2,89.84,2023,5,20,5,2,1,May,2023-05,89.84,1,772,89.84,1083282.25,89.84
C5506,Desk,2023-11-23,2,126.04,Customer C5506,Electronics,Cash,5,252.08,2023,11,23,3,4,0,Nov,2023-11,252.08,1,585,252.08,1049911.98,252.08
C4024,Laptop,2024-11-28,8,22.26,Customer C4024,Electronics,Debit Card,3,178.08,2024,11,28,3,4,0,Nov,2024-11,178.08,1,214,178.08,1049911.98,178.08
C9717,Phone,2024-11-09,8,168.94,Customer C9717,Electronics,Gift Card,1,1351.52,2024,11,9,5,4,1,Nov,2024-11,1351.52,1,233,1351.52,1049911.98,1351.52
C7816,Chair,2025-03-08,8,16.07,Customer C7816,Electronics,Gift Card,3,128.56,2025,3,8,5,1,1,Mar,2025-03,128.56,1,114,128.56,1049911.98,128.56
C6871,Tablet,2024-05-17,6,450.3,Customer C6871,Furniture,Gift Card,1,2701.8,2024,5,17,4,2,0,May,2024-05,3784.36,2,409,1892.18,1083282.25,3784.36
C1180,Monitor,2024-03-03,3,457.26,Customer C1180,Electronics,Cash,2,1371.78,2024,3,3,6,1,1,Mar,2024-03,1371.78,1,484,1371.78,1049911.98,1371.78
C9079,Tablet,2023-12-02,8,566.57,Customer C9079,Office Supplies,Online,2,4532.56,2023,12,2,5,4,1,Dec,2023-12,4532.56,1,576,4532.56,1133462.57,4532.56
C5178,Printer,2024-04-13,4,718.59,Customer C5178,Furniture,Online,4,2874.36,2024,4,13,5,2,1,Apr,2024-04,2874.36,1,443,2874.36,1083282.25,2874.36
C8311,Monitor,2025-02-24,3,404.76,Customer C8311,Electronics,Gift Card,1,1214.28,2025,2,24,0,1,0,Feb,2025-02,2437.3199999999997,2,126,1218.6599999999999,1049911.98,2437.3199999999997
C8449,Printer,2024-05-24,1,385.9,Customer C8449,Electronics,Cash,2,385.9,2024,5,24,4,2,0,May,2024-05,385.9,1,402,385.9,1049911.98,385.9
C4161,Monitor,2024-08-10,8,486.92,Customer C4161,Electronics,Credit Card,4,3895.36,2024,8,10,5,3,1,Aug,2024-08,3895.36,1,324,3895.36,1049911.98,3895.36
C8260,Tablet,2023-01-27,2,377.71,Customer C8260,Furniture,Cash,2,755.42,2023,1,27,4,1,0,Jan,2023-01,755.42,1,885,755.42,1083282.25,755.42
C5877,Printer,2024-02-25,2,294.14,Customer C5877,Office Supplies,Debit Card,3,588.28,2024,2,25,6,1,1,Feb,2024-02,588.28,1,491,588.28,1133462.57,588.28
C5935,Phone,2024-07-13,4,793.47,Customer C5935,Office Supplies,Cash,1,3173.88,2024,7,13,5,3,1,Jul,2024-07,3173.88,1,352,3173.88,1133462.57,3173.88
C1822,Printer,2023-10-25,4,449.17,Customer C1822,Electronics,Cash,2,1796.68,2023,10,25,2,4,0,Oct,2023-10,1796.68,1,614,1796.68,1049911.98,1796.68
C1338,Desk,2024-03-21,8,70.27,Customer C1338,Electronics,Gift Card,2,562.16,2024,3,21,3,1,0,Mar,2024-03,562.16,1,466,562.16,1049911.98,562.16
C7009,Phone,2024-06-17,7,612.41,Customer C7009,Furniture,Online,5,4286.87,2024,6,17,0,2,0,Jun,2024-06,4286.87,1,378,4286.87,1083282.25,4286.87
